ItemCode,ItemName,UoMGroupEntry,InventoryUoMEntry
OT2766,"Double row spherical roller bearing 24048cck30/w33, id:-240 x od:-360 x width:-118mm",3,4
OT2756,"Double row spherical roller bearing 24060cck30/w33, id:-300 x od:-460 x width:-160mm",3,4
ME01667,Drill Bit 12mm (Hammer),2,3
ME01668,Drill Bit 14mm -IMP,2,3
ME01669,Drill Bit 16 mm,2,3
ME01672,Drill Bit 6mm (Hammer),2,3
ME01674,Drill Bit 8 mm,2,3
ME01678,Drill Sleeve 2-3 -IMP,2,3
ME01670,Drill bit 17.5mm - IMP,2,3
ME01679,Drill sleeve 4-5 -IMP,2,3
OT2789,"Drive roll assembly (bottom) with bearing, bearing housing for withdrawal straightener",2,3
OT2760,Drive wheel assembly for ladle squencing car consisting of wheel,2,3
RM02784,Dust Scrap,1,1
MS02623,Dustbin,2,3
ME3703,E.H.T BRAKE 160-18,3,4
ME3684,E.H.T BRAKE 200-18,3,4
ME3686,E.H.T BRAKE 250-18,3,4
EL0981,"EARTHING CABLE 16 SQ.MM,CU,FLEXIBLE 1.1 KV INSULATION GRADE",2,3
EL1239,EARTHING COAL,1,1
EL10022,EARTHING SALT,1,1
ME3963,ECENTRIC CLAMPING DEVICE FOR 2QC SLIDE GATE ASSEMBLY,2,3
OT2924,ECENTRIC REDUCER NB 100 X NB 80,2,3
OT2925,ECENTRIC REDUCER NB 150 X NB 100,2,3
OT2926,ECENTRIC REDUCER NB 150 X NB 125,2,3
OT2927,ECENTRIC REDUCER NB 200 X NB 100,2,3
OT2928,ECENTRIC REDUCER NB 250 X NB 200,2,3
OT2929,ECENTRIC REDUCER NB 300 X NB 200,2,3
EL00514,ECODER SPIRAL COUPLING L=50MM  HOLE=11MM 15MM,2,3
EL00602,EL00353,2,3
ME2755,ELBOW BODY M914620,3,4
EL00515,ELBOW SWITCH 1 Inch,2,3
EL1608,"ELECTRIC ARC SUIT NFPA 70E STANDARD FOR ELECTRICAL SAFETY,HRC 3 > 25 CAL",4,5
EL1609,"ELECTRIC ARC SUIT NFPA 70E STANDARD FOR ELECTRICAL SAFETY,HRC 4 > 40 CAL",4,5
MS02663,ELECTRIC JUG,2,3
EL1323,"ELECTRICALS	CONTROL TRANSFORMER FOR  5KG INDUCTION FURNACE MODEL:HTRA 00204,100VA",4,5
EL1379,"ELECTRICALS	THERMAL OVERLOAD RELAY MN-2,(20-33AMP)	PCS	1222010001		N/A",2,3
EL1383,"ELECTRICALS	THERMAL OVERLOAD RELAY MN-5,(36-60AMP)	PCS	1222010001		N/A",2,3
EL1271,ELECTRICALS HAND GLOVES 66KV,17,15
EL1507,ELECTRICALS SAFETY HAND GLOVES 500VAC,17,15
SV0002,ELECTRICITY (Melting),-1,-1
ME3260,ELECTRO HYDRAULIC GRAB BUCKET 2.5M3,3,4
ME3919,ELECTRODE SUITABLE FOR 100A TORCH PLASMA CUTTER,2,3
EL1464,ELECTRONIC TIMER 800XA,2,3
ME3846,ELECTROSTATIC LIQUID CLEANER MACHINE TYPE:ELC R25,3,4
HE01079,ELEMENT 335/F0621 KRJ3461,3,4
HE01080,ELEMENT 563,3,4
HE01081,ELEMENT AIR CLEANER 4020551,2,3
HE01082,ELEMENT AIR CLEANER 4020552,2,3
HE01083,ELEMENT CRN RESISTOR 4072352,2,3
HS10069,ELEMENT FILTER,3,4
HE01085,ELEMENT LUB OIL FILTWER 3889310,2,3
HE01086,ELEMENT OIL BY PASS FILTER 3889311,2,3
HE01087,ELEMENT PQ24 X 10 02/910155A,3,4
HS10070,ELEMENT PRIMARY FILTER D10400230,2,3
HS10071,ELEMENT SECONDARY FILTER D10400240,2,3
HE01088,ELEMENT SERVO FILTER KBJ1691A 335/G2061,3,4
HS10072,ELEMENT SINGLE FUEL FILTER D10406180,3,4
EL00516,EMERGENCY STOP PUSH BUTTON,3,4
CV0321,EMERY PAPER GRIT NO.120,2,3
CV00331,EMERY PAPER NO.100,2,3
ME3223,EMERY PAPER NO:80,5,6
EL1640,"EMPIRE TAPE 1""",7,9
CV0309,EMPTY BAG,2,3
ME02535,EMPTY WATER JAR-20 LTR,2,3
ME3271,EN-8 ROUND SIZE:150MM X 2000MM,1,1
ME3405,"EN-8 ROUND  OD-160MM,LENGTH-4000MM",3,4
ME3406,"EN-8 ROUND  OD-185MM,LENGTH-3000MM",3,4
ME3363,EN-8 Round 75mm * 6mtr,1,1
ME3362,EN-8 Round 90mm*6Mtr,1,1
CV00187,ENAMEL BLACK PAINT,9,10
CV00183,ENAMEL BLUE PAINT,2,3
EL1571,ENAMEL COPPER WIRE NO:26,12,14
EL1572,ENAMEL COPPER WIRE NO:27,12,14
EL1586,ENAMEL COPPER WIRE NO:28,12,14
EL1587,ENAMEL COPPER WIRE NO:29,12,14
EL1588,ENAMEL COPPER WIRE NO:30,12,14
EL1517,ENAMEL CUPPER WIRE NO:17,12,14
EL1527,ENAMEL CUPPER WIRE NO:18,12,14
EL1532,ENAMEL CUPPER WIRE NO:19,12,14
EL1526,ENAMEL CUPPER WIRE NO:20,12,14
EL1516,ENAMEL CUPPER WIRE NO:21,12,14
EL1525,ENAMEL CUPPER WIRE NO:22,12,14
EL1514,ENAMEL CUPPER WIRE NO:23,12,14
EL1515,ENAMEL CUPPER WIRE NO:24,12,14
EL1558,ENAMEL CUPPER WIRE NO:25,12,14
RM02794,ENAMEL RED PAINT,9,10
CV00249,ENAMEL YELLOW PAINT,9,10
EL00517,ENCODER 700 PPR,2,3
EL1200,ENCODER CABLE WITH BOTH SIDE CONNECTOR,4,5
EL00518,ENCODER CARD FOR SERVO-25 MTRS,3,4
EL00519,ENCODER CARD SERVO DRIVE,3,4
EL00520,ENCODER COUPLING L-55MM OD-11MM,2,3
EL00521,ENCODER COUPLING L-65 DIA-11 OR 15MM,2,3
AR00092,END ABUTMENT BLOCKS 115 X 230 X 220/20 (50% AL),2,3
EL00522,END COVER 3075825 D-TB4,3,4
ME3063,ENDLESS BELT 14 FEET,3,4
ME3061,ENDLESS BELT 16 FEET,3,4
EL1097,ENERGY METER  3-PHASE MODEL:EPM-14-M1,2,3
EL1095,ENERGY METER 3-PHASE  MODEL:EPM 14-A2-00,2,3
AS00026,ENERGY METER EM-13,3,4
AS00027,ENERGY METER EM6400,2,3
EL1010,ENERGY METER WITH ETHERNET MODULE,2,3
FL01020,ENGINE OIL 10W30,3,4
FL00990,ENGINE OIL 15 W 40,9,10
FL01021,ENGINE OIL 95005921.01,3,4
HE1198,ENGINE OIL CF-4 15W40 -9 LTR PACK,2,3
FL00991,ENGINE OIL ESC D95005921,3,4
HE01090,ENGINE OVERHAUL KIT FORLIEFT 40D,2,3
ME3232,ENTRY & EXIT NOZZLE FOR INJECTOR RANGE-1 FOR 8MM TO 12MM,4,5
ME3231,ENTRY & EXIT NOZZLE FOR STRIPPER RANGE-1 FOR 8MM TO 12MM,4,5
ME01690,ENTRY STATIC GUIDE ES 1A,3,4
ME2756,ENTRY STATIC GUIDE ES 2A,3,4
ME3135,EOT CRANE 3 TON,2,3
EL00523,EPOXY CAST CT 100/5-5A  15VA  CL-5P10,3,4
EL00524,EPOXY CAST CT 150/1-1A  CORE-1  15VA  CL-5P20,3,4
EL00525,EPOXY CAST CT 300/1-1A  15VA  CL-5P20,3,4
EL00526,EPOXY CAST CT 300/5-5A  15VA  CL-5P10,3,4
EL00527,EPOXY CAST CT 400/5-5A  15VA  CL-5P10,3,4
EL00528,EPOXY CAST CT 60/5-5A  15VA  CL-5P10,3,4
EL00529,EPOXY CAST DRY TYPE D/O PT 3- PHASE 33KV  20VA,3,4
EL00530,EPOXY CAST DRY TYPE DRAW-OUT/FIXED TYPE PT 33KV,2,3
ME01691,EQUAL BUTT WELDABLE T-JOINT FOR 20 MMM OD PIPE MOC-CS,3,4
IT1213,"EQUAL DIGITAL WEIGHING SCALE DISPLAY MODEL:UEP-23,1000KGS",2,3
OT2908,EQUAL TEE NB 65,2,3
ME3019,EQUAL UNION 6 MM WITH NUT FERULE,2,3
ME3176,EQUIPMENTS SET FOR 2QC SLIDE GATE SYSTEMS,4,5
ME2665,"ERW BLACK MS PIPE SIZE:4 INCH,B CLASS",1,1
ME2666,"ERW BLACK MS PIPE SIZE:6 INCH,B-CLASS",1,1
HE1195,ESC ENGINE OIL,2,3
FL01022,ESC ENGINE OIL D95005921,3,4
OT2825,ESTIMATE BOOK PAD,2,3
EL1503,ETN FUSE 1500AMP,2,3
EL1619,"ETN FUSE 315AMP,315MMT",2,3
HS01038,ETP Effluent (Composite Samples),3,4
CV00186,EXC.MICA MARBLE MSE2,9,10
ME3048,"EXCESS FLOW CHECK VALVE 1"" X 1""",3,4
HE1285,EXCHANGE FILTER -32/925905A,2,3
HE01091,EXCHANGE FILTER 550/41386,3,4
EL1342,"EXHAUST FAN SIZE:18"",415VAC",2,3
HE1284,EXHAUST SILENCER GASKET,4,5
EL1048,"EXPULSION FUSE 33 KV,100 A FOR CAPACITOR BANK",2,3
EL00531,EXTENSION CORD,2,3
CV0385,EXTERIOR WALL PRIMER,9,10
ME01692,EXTERNAL CIRCLIP 106MM X 94MM,3,4
ME01693,EXTERNAL CIRCLIP 84MM X 73MM,3,4
ME01694,EXTERNAL CIRCLIP 96MM X 84MM,3,4
ME3261,EXTRA LONG EXTN.ROD 520MM,3,4
ME3262,EXTRA LONG ROD BUSH 260MM,3,4
SV0007,Electricity (Re-heating),-1,-1
SV0006,Electricity (Rolling),-1,-1
HE01084,Element Lub Oil Filter 3889310,2,3
HE01089,Element UD310+ PART NO.2901 2072 09,2,3
ME2632,"Element UD310+,PART NO.2901 2072 09",2,3
EL10023,Emergency Switch,2,3
SV0021,Emply Plastic Drum with Cap Small Size,2,3
SV0022,Empty Plastic Drum with Cap Large Size,2,3
CV00179,Enamel Golden Yellow,9,10
CV00184,Enamel Green Paint,9,10
CV00180,Enamel Smoke Greey 20 ltr,9,10
FG00979,End Cuts (FG),1,1
PS2788,Envelop 11 X 5,2,3
PS02724,Eraser,2,3
PS2802,Expenses Voucher Pad,18,20
CV00181,Exterior Primer Paint (20 Ltr.),2,3
ME3263,FABRICATED BRACKET,3,4
ME3075,FACE SHIELD GLASS,2,3
ME3074,FACE SHIELD WITH SAFETY HELMET,2,3
ME3874,FAN ASSEMBLY SET FOR COOLING TOWER 168IN H-3-9 P91-3072-1,4,5
HE1315,FAN ASSEMBLY WATER COOLING 380MM,2,3
HE1236,FAN ASSY. R21/220,2,3
ME01695,FAN BLADE 36  Inch IMPELLER,2,3
AS00028,FAN INDUSTRIAL TUBUIAR MANCOOLER FAN WITH SIEMENS STATER 36 Inch,2,3
EL1666,FANI 8MM,1,1
ME01696,FANSET 8 X 6 BLADE FOR CT MODEL NO DFID-8 (G.D),4,5
EL00561,FAST ACTING ETN SEMICONDUCTOR FUSE 1000A,2,3
EL00532,FAST ACTING FUSE 1600A 690V,2,3
EL1069,FC UNIT/ASBG160M+0.75KC2/IE2/BND80D+FILTER BOX WITH PADS MOTOR SI NO.WBGM32790,4,5
EL1068,FC UNIT/ASBG200+1.5KC2/IE2/BND90S+FILTER BOX WITH PADS MOTOR SI NO.SDBM5243,4,5
EL1067,FC UNIT/ASBG250+3.7KC2/IE2/BND100L+FILTER BOX WITH PADS MOTOR SI NO.WFGM15300,4,5
EL1065,FC UNIT/ASBG315+7.5KC2/IE2/BND132S+FILTER BOX WITH PADS MOTOR SI NO.VIGM03609,4,5
EL1066,FC UNIT/ASBG355+9.3KC2/IE2/BND132M+FILTER BOX WITH PADS MOTOR SI NO.UCB16568,4,5
EL1288,"FEEDER PROTECTION RELAY MODEL:P143918A3M0520J,MICOM P143",2,3
ME3204,FERRULE FOR STRAIGHT COUPLING M12X1.5 FOR 6MM TUBE OD,2,3
ME3202,FERRULE FOR STRAIGHT COUPLING M18X1.5 FOR 12MM TUBE OD,2,3
ME3200,FERRULE FOR STRAIGHT COUPLING M24X1.5 FOR 16MM TUBE OD,2,3
ME3312,FEVICOL SR 505,1,1
IT1231,FIBER 06 CORE,5,6
IT1230,FIBER 12 CORE,5,6
CV0433,FIBER BLADE,2,3
ME3476,"FIBER GLASS TAPE SIZE:1/8"" THICKNESS X 2"" WIDE",7,9
ME3475,"FIBER GLASS TAPE SIZE:10 MIL X 2"" WIDE",7,9
EL1562,FIBER GLASS WIRE 1.5 SQMM X SINGLE CORE,5,6
EL1561,FIBER GLASS WIRE 2.5 SQMM X SINGLE CORE,5,6
EL1563,FIBER GLASS WIRE 4 SQMM X SINGLE CORE,5,6
EL1564,FIBER GLASS WIRE 6 SQMM X SINGLE CORE,5,6
IT01171,FIBER OPTIC ACCESSORIES,4,5
AS00029,FIBER OPTIC MEDIA CONVERTER SM SC TYPE RS485,3,4
ME2757,FIBER SEALANT,2,3
EL1539,"FIBER TAPE 1""",2,3
EL1538,"FIBER TAPE 1/2""",2,3
IT1228,FIBER TIFFIN BOX,2,3
EL00533,FIELD COIL 1604 BOCH,2,3
EL00534,FIELD DIODE FOR DRIVE MDD44-16N1B,3,4
EL1404,FIELD REVERSAL FOR STAND C1-C6,2,3
EL00535,FIELD THYRISTER FOR DRIVE MCC44-16I01B,3,4
PS02725,FILE LESS,2,3
ME02554,FILTER  CFR 250,2,3
CV0405,"FILTER 1.5"" FOR HAND PUMP",2,3
HE1196,FILTER ASSEMBLY LUBE OIL,2,3
HE01092,FILTER ASSY LUBE OIL D10017600,3,4
ME3399,"FILTER BAG FOR REHEATING FURNACE COAL PULVERIGER MACHINE ID:400MM,LENTH:2150MM",2,3
HS10073,FILTER CARTRIDGE 0303BC0071N,2,3
HE1201,FILTER ELEMENT -018-CE-100-25,2,3
HE01093,FILTER ELEMENT 149 MICRON,3,4
HS10074,FILTER FUEL,2,3
HS10075,FILTER LUBE,3,4
HE1199,FILTER LUBE OIL,2,3
EL1303,"FILTER PAD OF FC UNIT FOR 110KW DC MOTOR ,CCS2",4,5
EL1302,"FILTER PAD OF FC UNIT FOR 180KW DC MOTOR ,CCS1/FLYING SHEAR",4,5
EL1300,"FILTER PAD OF FC UNIT FOR 300KW DC MOTOR ,C1-C6",4,5
EL1306,"FILTER PAD OF FC UNIT FOR 30KW DC MOTOR ,CB PINCH ROLL PARKING",4,5
EL1309,"FILTER PAD OF FC UNIT FOR 30KW DC MOTOR ,TC-1,TC-2",4,5
EL1301,"FILTER PAD OF FC UNIT FOR 450KW DC MOTOR ,C7-C16",4,5
EL1305,"FILTER PAD OF FC UNIT FOR 50KW DC MOTOR ,CONTINUOUS SHEAR",4,5
EL1304,"FILTER PAD OF FC UNIT FOR 60KW DC MOTOR ,PINCH ROLL",4,5
EL1308,"FILTER PAD OF FC UNIT FOR 90KW DC MOTOR ,COOLING BED RAKE MOTOR",4,5
EL1307,"FILTER PAD OF FC UNIT FOR 90KW DC MOTOR ,TB-1,TB-2",4,5
HE1208,FILTER PQ20X10 ( ALT.N.335/87457),2,3
HE01095,FILTER PQ24 X 10 02/910140A,3,4
ME3761,"FILTER REGULATOR 1/2""BSP M,0-10KG/CM2",3,4
HE01096,FILTER WITH OUT HEAD 32/925968,2,3
ME3505,FINE SAND,19,21
ME3385,FINE SILEX,19,21
AR00093,FIRE BRICKS 230 X 115 X 40 MM,2,3
AR00095,FIRE BRICKS 230 X 115 X 75 IS:6,2,3
AR00094,FIRE BRICKS 230 X 115 X 75 MM,2,3
AR00096,FIRE CLAY MORTAR IS:6,1,1
HS01033,FIRE EXTIGUISHER ABC TYPE 50 KG SRI,2,3
HS01031,FIRE EXTIGUISHER ABC TYPE 6 KG SRI,2,3
HS01032,FIRE EXTIGUISHER ABC TYPE 9 KG SRI,2,3
HS1050,FIRE EXTINGUISHER ABC TYPE-4KG,2,3
HS1052,FIRE EXTINGUISHER PIPE,2,3
HS1051,FIRE EXTINGUISHER POWDER ABC TYPE,1,1
MS02660,FIRE EXTINGUISHER STAND,2,3
HS01037,FIRE PIPE 3 Inch,7,9
AR00081,FIRE WOOD,1,1
EL00536,FIRING CARD GE-2035,2,3
EL00537,FIRING CARD GE-2036,2,3
HE1184,FITTING BSP 90 DEGREE 30 MM,2,3
ME01698,FIXED GEAR Z 24/17 (SLOW SPEED) (423523200200),2,3
OT2888,FL 100 X 100 X 10MM,1,1
ME3602,FLANGE MODEL:SWC 390/440BH-1600+190,3,4
ME3603,FLANGE MODEL:SWC 440BH-1600+190,3,4
OT2923,FLANGE NB 200,2,3
OT2921,FLANGE NB 50,2,3
OT2922,FLANGE NB 80,2,3
ME3594,FLANGE YOKE MODEL:SWC 390/440BH-1600+190,4,5
HE01097,FLAP 17.5-25,3,4
BP00088,FLEX WITH PIPE,2,3
EL00538,FLEXIBLE CABLE 0.5SQMM X 8 CORE,5,6
EL00539,FLEXIBLE CABLE 4036-2 CORE R-TYPE,5,6
EL00540,FLEXIBLE CONNECTION RUBBER BELLOWS,2,3
EL00541,FLEXIBLE COPPER CABLE 16 SQMM X 1 CORE,5,6
EL1392,FLEXIBLE WIRE 2.5SQMM,12,14
EL1393,FLEXIBLE WIRE 4.0SQMM,12,14
EL1394,FLEXIBLE WIRE 6.0SQMM,12,14
AR00097,FLEXOCOAT BASE,1,1
AR00020,FLEXOCOAT HARDENER,1,1
OT2720,FLOOR SPACING,2,3
ME01700,FLOW CONTROL CUM CHECK VALVE,3,4
ME3764,"FLOW CONTROL VALVE ,25NB FOR SECONDARY COOLING ZONE 2",3,4
ME3950,"FLOW CONTROL VALVE 1/2""",2,3
ME3762,"FLOW CONTROL VALVE,TRIM 8C1-L1,40NB FOR SECONDARY COOLING SP.RING",3,4
ME3763,"FLOW CONTROL VALVE,TRIM 8C1-P1,40NB FOR SECONDARY COOLING ZONE 1",3,4
EL00542,FLOW METER 1 1/2 Inch,2,3
EL00543,FLOW METER 1 Inch,2,3
EL00544,FLOW METER 4 Inch,2,3
ME3657,FLOW SWITCH MODEL-BM-150-L059-F-1-TH-D-F,2,3
ME3894,FLYING SHEAR EXTENSIONS ARM,4,5
HE1283,FLYWHEAL BEARING,2,3
HS10050,FOAM AIR CLEANER 0313AC2261N,2,3
HE1278,FOCUS LIGHT,2,3
OT2721,FOIL SEALED TEST 3403800,2,3
IT1212,FOUR PIN CONNECTOR,2,3
ME3569,FOUR RAW CYLINDRICAL ROLLER BEARING WITH SLEEVE Z-510150-02-ZL,4,5
EL0979,FOUR STATION PUSH BOTTON SWITCH BOARD-METAL BODY TYPE,2,3
AS00031,FREEZER KSC-350,2,3
ME3960,FRICTION LINER AND RIVET FOR HT-770 CLUTCH AND BRAKE,4,5
ME01702,FRL UNIT 1 Inch,2,3
ME3285,"FRL UNIT 1/2"" WITH WALL MOUNTING BRACKET",2,3
ME01703,FRL UNIT 3/4:,2,3
ME3002,FRONT HEAD BOLT FOR PNEUMATIC BREAKER CP0117,4,5
ME3004,FRONT HEAD BOLT NUT FOR PNEUMATIC BREAKER CP0117,4,5
ME3003,FRONT HEAD BOLT SPRING FOR PNEUMATIC BREAKER CP0117,4,5
ME3116,FRONT MOUNTED AUXILLIARY CONTACT BLOCK NC ELEMENT TYPE:CA5X-10,3,4
ME3115,FRONT MOUNTED AUXILLIARY CONTACT BLOCK NO ELEMENT TYPE:CA5X-01,3,4
ME01704,FRONT ROTATING HARDNED LUG 400,2,3
ME3666,FRP (G10) SUPPORT 63W X 95T X 1720 MM LONG FOR BUSBAR,2,3
ME3665,FRP (G10) SUPPORT 63W X 95T X 2712MM LONG FOR COIL,2,3
ME3612,FRP FAN ASSEMBLY (8' X 6B) MODEL:2DFID-13,4,5
ME01705,FRP FAN ASSEMBLY 10 X 8BI FOR CT MODEL NO DFID-16 (G.D),4,5
ME01706,FRP FAN ASSEMBLY 144 Inch X 8BI FOR CT MODEL NO 2DFID-5M2,4,5
ME3664,"FRP WASHER 22/32""ID X1.25""ODX3/35""THK",2,3
ME01707,FRP WASHER 23/32 Inch ID X 1.25 InchOD X 3/32 THK,3,4
ME3667,"FRP WASHER FG10 13/16""ID ,2""OD,1/32""THK",2,3
MS02624,FRY PAN,2,3
EL00545,FTI CARD GE-137,2,3
HS10076,FUEL COCK 8.37.901.0,3,4
MS02625,FUEL FILTER,2,3
HE1200,FUEL FILTER ELEMENT,2,3
HE1205,FUEL FILTER SET (PRIMERY & SECONDERY),2,3
HE1310,FUEL LOCK,2,3
HS10077,FUEL WATER SEPARATOR,2,3
ME01708,FULL CHAIN LOCK 1 Inch,2,3
ME01709,FULL CHAIN LOCK 1.5 Inch,2,3
ME01710,FULL CHAIN LOCK 1/2 Inch,2,3
ME01712,FULL CHAIN LOCK DUPLEX 1.25 Inch,2,3
ME01713,FULL CHAIN LOCK DUPLEX 1/2 Inch,2,3
ME01714,FULL CHAIN LOCK SIMPLEX 1.25 Inch,2,3
ME3214,"FULL CHAIN LOCK SIMPLEX 3/4""",2,3
ME2758,FULL GEARED COUPLING NO. 101 FOR 15 TON CRANE,3,4
ME2759,FULL GEARED COUPLING NO. 102 FOR MH OF 10 TON CRANE,3,4
ME2760,FULL GEARED COUPLING NO. 103 FOR AH OF 25/10 TON CRANE,3,4
ME2761,FULL GEARED COUPLING NO. 104 FOR MH & AH OF 75/25 TON & MH OF 25/10 TON CRANE,3,4
ME3737,FULL GEARED COUPLING NO.105,4,5
EL1259,FULLY AUTOMATIC WATER LEVEL CONTROLLER AND INDICATOR WITH FLOAT SENSOR,2,3
EL1509,FURNACE ISOLATION SWITCH FFAS001400,4,5
EL00546,FUSE (10A):RO15.00(10A),2,3
EL00547,FUSE (4A):RO15.00(4A),2,3
EL00548,FUSE (6A):RO15.00(6A),2,3
HE01098,FUSE (AUTOMOBILS),4,5
HE01099,FUSE 10 AMP EXCAVATOR,3,4
HE01100,FUSE 15 AMP EXCAVATOR,3,4
HE01101,FUSE 20 AMP EXCAVTOR,3,4
HE01102,FUSE 25 AMP EXCAVATOR,3,4
HE01103,FUSE 3 AMP EXCAVATOR,3,4
HE01104,FUSE 30 AMP EXCAVATOR,3,4
EL00549,FUSE 33KV 0.5A,2,3
EL00550,FUSE ROD OPERATING ROD,2,3
OT2828,Fevitite,1,1
ME01697,File Handle,2,3
FL01013,Flash Back Arrestor LPG,2,3
PS02726,Flat File,2,3
ME01699,Flat File 14 Inch,2,3
PS02727,Flat File 8 Inch,2,3
AS00030,Flat Patti 25 x 5,1,1
BP00085,Flex Board,8,7
BP00086,Flyer,2,3
ME01701,Foot roll for oute radius side,2,3
OT2795,Fortinet Fortigate 80F UTP for 1 Year,3,4
ME3386,Foundation Bolt,3,4
ME01711,Full Chain Lock 2 Inch,2,3
ME01715,G 1/4 INCH SS WIRE BRAIDED HOSE 6MM TUBE OD BOTH END FITTING SWIVEL NUT M12 X 1.5 L=1000MM,2,3
ME3203,"G 1/4"" SS WIRE BRAIDED HOSE 6MM TUBE OD,BOTH END FITTING SWIVEL NUT M12X1.5,L-500MM",2,3
CV00290,G.I Tagadi,2,3
ME01716,G1/2 INCH PIN TYPE SS WIRE BRAIDED HOSE OD.16 MM X2 MM BOTH END FITTING SWIVEL NUT M24X1.5 l=1000MM,2,3
ME01717,G3/8 INCH PIN TYPE SS WIRE BRAIDED HOSE OD 12 MM X2 MM BOTH END FITTING SWIVEL NUT M18 X1.5 L=1000MM,2,3
ME01718,GA90/160 C146 CV+OSV KIT PART NO.2906 0960 00,2,3
ME02274,"GA90/160 C146 CV+OSV KIT,PART NO.2906 0960 00",2,3
ME01719,GA90/160 C146 UNLOADER KIT PART NO.2906 0957 00,2,3
ME2609,"GA90/160 C146 UNLOADER KIT,PART NO.2906 0957 00",2,3
ME3400,GALVANISED WIRE ROPE SLINGS 6 X 36 SIZE:40MM X 4 MTR,2,3
HS01017,GARDEN MEDICINE,3,4
OT2830,GARDEN SUPPLEMENTS,1,1
AR00015,GARSEAL - IMP,1,1
HE01105,GASKET (AUTOMOBIL),3,4
HE1270,GASKET (DIFF HSG & GB MTG),2,3
HE1271,GASKET (DIFF TOP COVER),2,3
HE1273,GASKET (TRUMPET COVER),2,3
EL1043,"GASKET ,ROKER LEVER COVER 3629",2,3
HE01106,GASKET CYLINDER ALT NO-332/Y3862,2,3
HE01107,GASKET FOR DIFF TOP COVER 100083302500,2,3
ME2762,GASKET FOR HEAT EXCHANGER PLATE VT-40CDS-10,3,4
ME2763,GASKET FOR HEAT EXCHANGER PLATE VT-80HVLCPL-7,3,4
HE1272,GASKET PTO COVER,2,3
HE01108,GASKET SET PC200-8 60107,4,5
HE1269,GASKET TOP COVER,2,3
PS02728,GATE PASS 2 COPY,2,3
ME2764,GATE VALVE 1 Inch,2,3
OT2855,GATE VALVE 100MM,2,3
OT2856,GATE VALVE 150MM,2,3
OT2857,GATE VALVE 200MM,2,3
OT2858,GATE VALVE 300MM,2,3
OT2859,GATE VALVE 350MM,2,3
HE1248,GEAR & PINION SET BEVEL 27300-77840,3,4
HE01109,GEAR (AUTOMOBIL),2,3
ME01720,GEAR 12 TEETH (SMS),3,4
ME01721,GEAR 18 TEETH( NEW MAKING),2,3
ME01722,GEAR 18 X 12 TEETH (SMS),4,5
ME01723,GEAR 27 TEETH (MAKING),2,3
ME2765,GEAR BOX ASSEMBLY PSB-300 RATIO-4.56.1,4,5
ME3806,GEAR BOX FOR CCM MIDDLE STRANDS WITHDRAWAL MODIFICATION RATIO:1:1,4,5
ME2767,GEAR BOX PCB-200 RATIO 3.27.1 FOR CT MODEL NO DFID-8 (G.D),4,5
ME3675,GEAR BOX PSB-200 RATIO 3.27:1 MODEL:2DFID-13,2,3
ME2768,GEAR BOX PSB-300 RATIO 4.56.1 FOR CT MODEL NO DFID-16 (G.D),3,4
ME3928,"GEAR BOX SET FOR PINCH ROLLS RATIO-1:1.2 AND 2.86:1,PCD 300MM FOR 60KW MOTOR",4,5
ME3829,"GEAR BOX TYPE:VB3CT-355,22KW,960RPM",3,4
AS00032,GEAR BOX U-1700,3,4
OT2774,GEAR BOX WORM REDUCTION U-1000 GR 30:1 & HP-50,2,3
OT2758,GEAR BOX WORM REDUCTION U-1200 GR 30:1 & HP-75,2,3
ME2769,GEAR BOX WORM REDUCTION U-600 GR 5:1 & HP-50,2,3
ME2770,GEAR BOX WORM REDUCTION U-800 GR 20:1 & HP-40,2,3
ME01724,GEAR BRASS (BUSH),2,3
ME01725,GEAR CHAIN BLOCK,2,3
ME2771,GEAR COOLING TOWER,2,3
ME01726,GEAR COUPLING EFGC2,2,3
ME01727,GEAR COUPLING EFGC3,2,3
ME01728,GEAR COUPLING EFGC4,2,3
ME01729,GEAR COUPLING EFGC5,2,3
ME01730,GEAR COUPLING EFGC6,2,3
ME01731,GEAR COUPLING EFGC7,2,3
ME01732,GEAR COUPLING EFGC9,3,4
ME01733,GEAR COUPLING FGC15,2,3
ME2772,GEAR CRANK SHAFT LUBE OIL P D10009570,3,4
ME01734,GEAR GUN METAL FOR ROLLING MILL,2,3
FL1017,GEAR OIL (AUTOMOBILE),9,10
FL00995,GEAR OIL 320,9,10
FL01000,GEAR OIL 4000/4500-20,3,4
FL00996,GEAR OIL 80W90,9,10
FL1020,GEAR OIL 85W-140,9,10
FL00999,GEAR OIL EP 90 998000000829,9,10
ME3644,"GEAR PUMP 3P-3250,DOWTY MAKE 77.15CC/REV",2,3
ME2773,GEAR SCREW 6 TEETH,4,5
HE1250,GEAR SET DIFFERENTIAL SIDE 27300-72824,3,4
ME2774,GEAR SET PCB-200 RATIO 3.27.1 FOR CT MODEL NO DFID-8 (G.D),4,5
ME2775,GEAR SET PSB -300 RATIO 4.56.1 FOR CT MODEL NO DFID-16 (G.D),4,5
ME2776,GEAR SHIFTER LEVER CITY 200 MM 101253428400,2,3
ME2777,GEAR SHIFTER LEVER PIN 8 X 12,2,3
ME2778,GEAR TUNDISH CAR EN-9,2,3
